Tanggal;Kurs;
6/14/2022 12:00:00 AM;14729;
6/13/2022 12:00:00 AM;14672;
6/10/2022 12:00:00 AM;14569;
6/9/2022 12:00:00 AM;14555;
6/8/2022 12:00:00 AM;14477;
6/7/2022 12:00:00 AM;14464;
6/6/2022 12:00:00 AM;14462;
6/3/2022 12:00:00 AM;14431;
6/2/2022 12:00:00 AM;14526;
5/31/2022 12:00:00 AM;14592;
5/30/2022 12:00:00 AM;14544;
5/27/2022 12:00:00 AM;14578;
5/25/2022 12:00:00 AM;14645;
5/24/2022 12:00:00 AM;14653;
5/23/2022 12:00:00 AM;14665;
5/20/2022 12:00:00 AM;14661;
5/19/2022 12:00:00 AM;14731;
5/18/2022 12:00:00 AM;14682;
5/17/2022 12:00:00 AM;14651;
5/13/2022 12:00:00 AM;14619;
5/12/2022 12:00:00 AM;14585;
5/11/2022 12:00:00 AM;14546;
5/10/2022 12:00:00 AM;14546;
5/9/2022 12:00:00 AM;14534;
4/28/2022 12:00:00 AM;14480;
4/27/2022 12:00:00 AM;14418;
4/26/2022 12:00:00 AM;14412;
4/25/2022 12:00:00 AM;14452;
4/22/2022 12:00:00 AM;14361;
4/21/2022 12:00:00 AM;14348;
4/20/2022 12:00:00 AM;14351;
4/19/2022 12:00:00 AM;14347;
4/18/2022 12:00:00 AM;14356;
4/14/2022 12:00:00 AM;14349;
4/13/2022 12:00:00 AM;14359;
4/12/2022 12:00:00 AM;14364;
4/11/2022 12:00:00 AM;14370;
4/8/2022 12:00:00 AM;14365;
4/7/2022 12:00:00 AM;14359;
4/6/2022 12:00:00 AM;14364;
4/5/2022 12:00:00 AM;14348;
4/4/2022 12:00:00 AM;14362;
4/1/2022 12:00:00 AM;14364;
3/31/2022 12:00:00 AM;14357;
3/30/2022 12:00:00 AM;14349;
3/29/2022 12:00:00 AM;14364;
3/28/2022 12:00:00 AM;14360;
3/25/2022 12:00:00 AM;14341;
3/24/2022 12:00:00 AM;14361;
3/23/2022 12:00:00 AM;14351;
3/22/2022 12:00:00 AM;14358;
3/21/2022 12:00:00 AM;14341;
3/18/2022 12:00:00 AM;14340;
3/17/2022 12:00:00 AM;14290;
3/16/2022 12:00:00 AM;14311;
3/15/2022 12:00:00 AM;14321;
3/14/2022 12:00:00 AM;14328;
3/11/2022 12:00:00 AM;14306;
3/10/2022 12:00:00 AM;14298;
3/9/2022 12:00:00 AM;14371;
3/8/2022 12:00:00 AM;14394;
3/7/2022 12:00:00 AM;14411;
3/4/2022 12:00:00 AM;14383;
3/2/2022 12:00:00 AM;14373;
3/1/2022 12:00:00 AM;14350;
2/25/2022 12:00:00 AM;14369;
2/24/2022 12:00:00 AM;14371;
2/23/2022 12:00:00 AM;14355;
2/22/2022 12:00:00 AM;14362;
2/21/2022 12:00:00 AM;14329;
2/18/2022 12:00:00 AM;14339;
2/17/2022 12:00:00 AM;14301;
2/16/2022 12:00:00 AM;14278;
2/15/2022 12:00:00 AM;14292;
2/14/2022 12:00:00 AM;14338;
2/11/2022 12:00:00 AM;14359;
2/10/2022 12:00:00 AM;14344;
2/9/2022 12:00:00 AM;14366;
2/8/2022 12:00:00 AM;14385;
2/7/2022 12:00:00 AM;14404;
2/4/2022 12:00:00 AM;14376;
2/3/2022 12:00:00 AM;14381;
2/2/2022 12:00:00 AM;14347;
1/31/2022 12:00:00 AM;14392;
1/28/2022 12:00:00 AM;14381;
1/27/2022 12:00:00 AM;14385;
1/26/2022 12:00:00 AM;14346;
1/25/2022 12:00:00 AM;14358;
1/24/2022 12:00:00 AM;14327;
1/21/2022 12:00:00 AM;14347;
1/20/2022 12:00:00 AM;14354;
1/19/2022 12:00:00 AM;14370;
1/18/2022 12:00:00 AM;14325;
1/17/2022 12:00:00 AM;14323;
1/14/2022 12:00:00 AM;14310;
1/13/2022 12:00:00 AM;14311;
1/12/2022 12:00:00 AM;14302;
1/11/2022 12:00:00 AM;14299;
1/10/2022 12:00:00 AM;14323;
1/7/2022 12:00:00 AM;14360;
1/6/2022 12:00:00 AM;14396;
1/5/2022 12:00:00 AM;14365;
1/4/2022 12:00:00 AM;14310;
1/3/2022 12:00:00 AM;14270;
12/31/2021 12:00:00 AM;14278;
12/30/2021 12:00:00 AM;14269;
12/29/2021 12:00:00 AM;14265;
12/28/2021 12:00:00 AM;14237;
12/27/2021 12:00:00 AM;14225;
12/24/2021 12:00:00 AM;14219;
12/23/2021 12:00:00 AM;14251;
12/22/2021 12:00:00 AM;14264;
12/21/2021 12:00:00 AM;14349;
12/20/2021 12:00:00 AM;14384;
12/17/2021 12:00:00 AM;14343;
12/16/2021 12:00:00 AM;14343;
12/15/2021 12:00:00 AM;14337;
12/14/2021 12:00:00 AM;14348;
12/13/2021 12:00:00 AM;14346;
12/10/2021 12:00:00 AM;14378;
12/9/2021 12:00:00 AM;14351;
12/8/2021 12:00:00 AM;14348;
12/7/2021 12:00:00 AM;14408;
12/6/2021 12:00:00 AM;14441;
12/3/2021 12:00:00 AM;14408;
12/2/2021 12:00:00 AM;14378;
12/1/2021 12:00:00 AM;14353;
11/30/2021 12:00:00 AM;14320;
11/29/2021 12:00:00 AM;14340;
11/26/2021 12:00:00 AM;14280;
11/25/2021 12:00:00 AM;14280;
11/24/2021 12:00:00 AM;14272;
11/23/2021 12:00:00 AM;14272;
11/22/2021 12:00:00 AM;14255;
11/19/2021 12:00:00 AM;14237;
11/18/2021 12:00:00 AM;14231;
11/17/2021 12:00:00 AM;14259;
11/16/2021 12:00:00 AM;14211;
11/15/2021 12:00:00 AM;14206;
11/12/2021 12:00:00 AM;14243;
11/11/2021 12:00:00 AM;14288;
11/10/2021 12:00:00 AM;14253;
11/9/2021 12:00:00 AM;14233;
11/8/2021 12:00:00 AM;14268;
11/5/2021 12:00:00 AM;14374;
11/4/2021 12:00:00 AM;14327;
11/3/2021 12:00:00 AM;14301;
11/2/2021 12:00:00 AM;14261;
11/1/2021 12:00:00 AM;14235;
10/29/2021 12:00:00 AM;14171;
10/28/2021 12:00:00 AM;14199;
10/27/2021 12:00:00 AM;14184;
10/26/2021 12:00:00 AM;14165;
10/25/2021 12:00:00 AM;14183;
10/22/2021 12:00:00 AM;14162;
10/21/2021 12:00:00 AM;14133;
10/19/2021 12:00:00 AM;14080;
10/18/2021 12:00:00 AM;14096;
10/15/2021 12:00:00 AM;14084;
10/14/2021 12:00:00 AM;14155;
10/13/2021 12:00:00 AM;14221;
10/12/2021 12:00:00 AM;14217;
10/11/2021 12:00:00 AM;14210;
10/8/2021 12:00:00 AM;14225;
10/7/2021 12:00:00 AM;14238;
10/6/2021 12:00:00 AM;14245;
10/5/2021 12:00:00 AM;14260;
10/4/2021 12:00:00 AM;14276;
10/1/2021 12:00:00 AM;14315;
9/30/2021 12:00:00 AM;14321;
9/29/2021 12:00:00 AM;14307;
9/28/2021 12:00:00 AM;14269;
9/27/2021 12:00:00 AM;14258;
9/24/2021 12:00:00 AM;14250;
9/23/2021 12:00:00 AM;14256;
9/22/2021 12:00:00 AM;14249;
9/21/2021 12:00:00 AM;14244;
9/20/2021 12:00:00 AM;14251;
9/17/2021 12:00:00 AM;14233;
9/16/2021 12:00:00 AM;14238;
9/15/2021 12:00:00 AM;14252;
9/14/2021 12:00:00 AM;14257;
9/13/2021 12:00:00 AM;14260;
9/10/2021 12:00:00 AM;14225;
9/9/2021 12:00:00 AM;14272;
9/8/2021 12:00:00 AM;14266;
9/7/2021 12:00:00 AM;14195;
9/6/2021 12:00:00 AM;14239;
9/3/2021 12:00:00 AM;14261;
9/2/2021 12:00:00 AM;14281;
9/1/2021 12:00:00 AM;14284;
8/31/2021 12:00:00 AM;14306;
8/30/2021 12:00:00 AM;14374;
8/27/2021 12:00:00 AM;14431;
8/26/2021 12:00:00 AM;14423;
8/25/2021 12:00:00 AM;14408;
8/24/2021 12:00:00 AM;14391;
8/23/2021 12:00:00 AM;14415;
8/20/2021 12:00:00 AM;14464;
8/19/2021 12:00:00 AM;14414;
8/18/2021 12:00:00 AM;14384;
8/16/2021 12:00:00 AM;14383;
8/13/2021 12:00:00 AM;14388;
8/12/2021 12:00:00 AM;14389;
8/10/2021 12:00:00 AM;14397;
8/9/2021 12:00:00 AM;14378;
8/6/2021 12:00:00 AM;14369;
8/5/2021 12:00:00 AM;14342;
8/4/2021 12:00:00 AM;14324;
8/3/2021 12:00:00 AM;14362;
8/2/2021 12:00:00 AM;14456;
7/30/2021 12:00:00 AM;14462;
7/29/2021 12:00:00 AM;14491;
7/28/2021 12:00:00 AM;14498;
7/27/2021 12:00:00 AM;14489;
7/26/2021 12:00:00 AM;14494;
7/23/2021 12:00:00 AM;14501;
7/22/2021 12:00:00 AM;14508;
7/21/2021 12:00:00 AM;14554;
7/19/2021 12:00:00 AM;14524;
7/16/2021 12:00:00 AM;14517;
7/15/2021 12:00:00 AM;14503;
7/14/2021 12:00:00 AM;14493;
7/13/2021 12:00:00 AM;14486;
7/12/2021 12:00:00 AM;14486;
7/9/2021 12:00:00 AM;14548;
7/8/2021 12:00:00 AM;14548;
7/7/2021 12:00:00 AM;14500;
7/6/2021 12:00:00 AM;14468;
7/5/2021 12:00:00 AM;14482;
7/2/2021 12:00:00 AM;14564;
7/1/2021 12:00:00 AM;14539;
6/30/2021 12:00:00 AM;14542;
6/29/2021 12:00:00 AM;14496;
6/28/2021 12:00:00 AM;14472;
6/25/2021 12:00:00 AM;14447;
6/24/2021 12:00:00 AM;14462;
6/23/2021 12:00:00 AM;14454;
6/22/2021 12:00:00 AM;14421;
6/21/2021 12:00:00 AM;14453;
6/18/2021 12:00:00 AM;14403;
6/17/2021 12:00:00 AM;14378;
6/16/2021 12:00:00 AM;14257;
6/15/2021 12:00:00 AM;14244;
6/14/2021 12:00:00 AM;14222;
6/11/2021 12:00:00 AM;14206;
6/10/2021 12:00:00 AM;14240;
6/9/2021 12:00:00 AM;14262;
6/8/2021 12:00:00 AM;14262;
6/7/2021 12:00:00 AM;14271;
6/4/2021 12:00:00 AM;14316;
6/3/2021 12:00:00 AM;14297;
6/2/2021 12:00:00 AM;14276;
5/31/2021 12:00:00 AM;14292;
5/28/2021 12:00:00 AM;14310;
5/27/2021 12:00:00 AM;14312;
5/25/2021 12:00:00 AM;14335;
5/24/2021 12:00:00 AM;14362;
5/21/2021 12:00:00 AM;14375;
5/20/2021 12:00:00 AM;14396;
5/19/2021 12:00:00 AM;14313;
5/18/2021 12:00:00 AM;14300;
5/17/2021 12:00:00 AM;14284;
5/11/2021 12:00:00 AM;14203;
5/10/2021 12:00:00 AM;14198;
5/7/2021 12:00:00 AM;14289;
5/6/2021 12:00:00 AM;14364;
5/5/2021 12:00:00 AM;14439;
5/4/2021 12:00:00 AM;14431;
5/3/2021 12:00:00 AM;14467;
4/30/2021 12:00:00 AM;14453;
4/29/2021 12:00:00 AM;14468;
4/28/2021 12:00:00 AM;14510;
4/27/2021 12:00:00 AM;14497;
4/26/2021 12:00:00 AM;14489;
4/23/2021 12:00:00 AM;14548;
4/22/2021 12:00:00 AM;14530;
4/21/2021 12:00:00 AM;14549;
4/20/2021 12:00:00 AM;14508;
4/19/2021 12:00:00 AM;14568;
4/16/2021 12:00:00 AM;14592;
4/15/2021 12:00:00 AM;14646;
4/14/2021 12:00:00 AM;14633;
4/13/2021 12:00:00 AM;14648;
4/12/2021 12:00:00 AM;14631;
4/9/2021 12:00:00 AM;14580;
4/8/2021 12:00:00 AM;14580;
4/7/2021 12:00:00 AM;14513;
4/6/2021 12:00:00 AM;14519;
4/5/2021 12:00:00 AM;14533;
4/1/2021 12:00:00 AM;14577;
3/31/2021 12:00:00 AM;14572;
3/30/2021 12:00:00 AM;14481;
3/29/2021 12:00:00 AM;14434;
3/26/2021 12:00:00 AM;14446;
3/25/2021 12:00:00 AM;14464;
3/24/2021 12:00:00 AM;14455;
3/23/2021 12:00:00 AM;14421;
3/22/2021 12:00:00 AM;14456;
3/19/2021 12:00:00 AM;14476;
3/18/2021 12:00:00 AM;14412;
3/17/2021 12:00:00 AM;14459;
3/16/2021 12:00:00 AM;14424;
3/15/2021 12:00:00 AM;14418;
3/12/2021 12:00:00 AM;14371;
3/10/2021 12:00:00 AM;14421;
3/9/2021 12:00:00 AM;14468;
3/8/2021 12:00:00 AM;14390;
3/5/2021 12:00:00 AM;14371;
3/4/2021 12:00:00 AM;14299;
3/3/2021 12:00:00 AM;14334;
3/2/2021 12:00:00 AM;14307;
3/1/2021 12:00:00 AM;14300;
2/26/2021 12:00:00 AM;14229;
2/25/2021 12:00:00 AM;14104;
2/24/2021 12:00:00 AM;14089;
2/23/2021 12:00:00 AM;14126;
2/22/2021 12:00:00 AM;14098;
2/19/2021 12:00:00 AM;14085;
2/18/2021 12:00:00 AM;14059;
2/17/2021 12:00:00 AM;14019;
2/16/2021 12:00:00 AM;13875;
2/15/2021 12:00:00 AM;13946;
2/11/2021 12:00:00 AM;14011;
2/10/2021 12:00:00 AM;13989;
2/9/2021 12:00:00 AM;14000;
2/8/2021 12:00:00 AM;14000;
2/5/2021 12:00:00 AM;14062;
2/4/2021 12:00:00 AM;14036;
2/3/2021 12:00:00 AM;14017;
2/2/2021 12:00:00 AM;14044;
2/1/2021 12:00:00 AM;14042;
1/29/2021 12:00:00 AM;14084;
1/28/2021 12:00:00 AM;14119;
1/27/2021 12:00:00 AM;14091;
1/26/2021 12:00:00 AM;14086;
1/25/2021 12:00:00 AM;14082;
1/22/2021 12:00:00 AM;14054;
1/21/2021 12:00:00 AM;14039;
1/20/2021 12:00:00 AM;14065;
1/19/2021 12:00:00 AM;14086;
1/18/2021 12:00:00 AM;14080;
1/15/2021 12:00:00 AM;14068;
1/14/2021 12:00:00 AM;14119;
1/13/2021 12:00:00 AM;14109;
1/12/2021 12:00:00 AM;14231;
1/11/2021 12:00:00 AM;14155;
1/8/2021 12:00:00 AM;14058;
1/7/2021 12:00:00 AM;13938;
1/6/2021 12:00:00 AM;13926;
1/5/2021 12:00:00 AM;13945;
1/4/2021 12:00:00 AM;13903;
12/30/2020 12:00:00 AM;14105;
12/29/2020 12:00:00 AM;14169;
12/28/2020 12:00:00 AM;14184;
12/23/2020 12:00:00 AM;14282;
12/22/2020 12:00:00 AM;14218;
12/21/2020 12:00:00 AM;14180;
12/18/2020 12:00:00 AM;14146;
12/17/2020 12:00:00 AM;14152;
12/16/2020 12:00:00 AM;14151;
12/15/2020 12:00:00 AM;14171;
12/14/2020 12:00:00 AM;14158;
12/11/2020 12:00:00 AM;14102;
12/10/2020 12:00:00 AM;14130;
12/8/2020 12:00:00 AM;14164;
12/7/2020 12:00:00 AM;14135;
12/4/2020 12:00:00 AM;14182;
12/3/2020 12:00:00 AM;14177;
12/2/2020 12:00:00 AM;14164;
12/1/2020 12:00:00 AM;14178;
11/30/2020 12:00:00 AM;14128;
11/27/2020 12:00:00 AM;14145;
11/26/2020 12:00:00 AM;14130;
11/25/2020 12:00:00 AM;14169;
11/24/2020 12:00:00 AM;14196;
11/23/2020 12:00:00 AM;14164;
11/20/2020 12:00:00 AM;14228;
11/19/2020 12:00:00 AM;14167;
11/18/2020 12:00:00 AM;14118;
11/17/2020 12:00:00 AM;14073;
11/16/2020 12:00:00 AM;14139;
11/13/2020 12:00:00 AM;14222;
11/12/2020 12:00:00 AM;14187;
11/11/2020 12:00:00 AM;14076;
11/10/2020 12:00:00 AM;14015;
11/9/2020 12:00:00 AM;14172;
11/6/2020 12:00:00 AM;14321;
11/5/2020 12:00:00 AM;14439;
11/4/2020 12:00:00 AM;14557;
11/3/2020 12:00:00 AM;14609;
11/2/2020 12:00:00 AM;14718;
10/27/2020 12:00:00 AM;14690;
10/26/2020 12:00:00 AM;14697;
10/23/2020 12:00:00 AM;14738;
10/22/2020 12:00:00 AM;14697;
10/21/2020 12:00:00 AM;14658;
10/20/2020 12:00:00 AM;14729;
10/19/2020 12:00:00 AM;14741;
10/16/2020 12:00:00 AM;14766;
10/15/2020 12:00:00 AM;14760;
10/14/2020 12:00:00 AM;14780;
10/13/2020 12:00:00 AM;14793;
10/12/2020 12:00:00 AM;14746;
10/9/2020 12:00:00 AM;14737;
10/8/2020 12:00:00 AM;14750;
10/7/2020 12:00:00 AM;14784;
10/6/2020 12:00:00 AM;14712;
10/5/2020 12:00:00 AM;14867;
10/2/2020 12:00:00 AM;14890;
10/1/2020 12:00:00 AM;14876;
9/30/2020 12:00:00 AM;14918;
9/29/2020 12:00:00 AM;14920;
9/28/2020 12:00:00 AM;14959;
9/25/2020 12:00:00 AM;14951;
9/24/2020 12:00:00 AM;14949;
9/23/2020 12:00:00 AM;14835;
9/22/2020 12:00:00 AM;14782;
9/21/2020 12:00:00 AM;14723;
9/18/2020 12:00:00 AM;14768;
9/17/2020 12:00:00 AM;14878;
9/16/2020 12:00:00 AM;14844;
9/15/2020 12:00:00 AM;14870;
9/14/2020 12:00:00 AM;14974;
9/11/2020 12:00:00 AM;14979;
9/10/2020 12:00:00 AM;14871;
9/9/2020 12:00:00 AM;14853;
9/8/2020 12:00:00 AM;14798;
9/7/2020 12:00:00 AM;14754;
9/4/2020 12:00:00 AM;14792;
9/3/2020 12:00:00 AM;14818;
9/2/2020 12:00:00 AM;14804;
9/1/2020 12:00:00 AM;14615;
8/31/2020 12:00:00 AM;14554;
8/28/2020 12:00:00 AM;14702;
8/27/2020 12:00:00 AM;14714;
8/26/2020 12:00:00 AM;14636;
8/25/2020 12:00:00 AM;14632;
8/24/2020 12:00:00 AM;14794;
8/19/2020 12:00:00 AM;14786;
8/18/2020 12:00:00 AM;14907;
8/14/2020 12:00:00 AM;14917;
8/13/2020 12:00:00 AM;14877;
8/12/2020 12:00:00 AM;14777;
8/11/2020 12:00:00 AM;14728;
8/10/2020 12:00:00 AM;14750;
8/7/2020 12:00:00 AM;14647;
8/6/2020 12:00:00 AM;14587;
8/5/2020 12:00:00 AM;14623;
8/4/2020 12:00:00 AM;14697;
8/3/2020 12:00:00 AM;14713;
7/30/2020 12:00:00 AM;14653;
7/29/2020 12:00:00 AM;14570;
7/28/2020 12:00:00 AM;14543;
7/27/2020 12:00:00 AM;14605;
7/24/2020 12:00:00 AM;14614;
7/23/2020 12:00:00 AM;14669;
7/22/2020 12:00:00 AM;14655;
7/21/2020 12:00:00 AM;14813;
7/20/2020 12:00:00 AM;14832;
7/17/2020 12:00:00 AM;14780;
7/16/2020 12:00:00 AM;14632;
7/15/2020 12:00:00 AM;14616;
7/14/2020 12:00:00 AM;14512;
7/13/2020 12:00:00 AM;14486;
7/10/2020 12:00:00 AM;14501;
7/9/2020 12:00:00 AM;14446;
7/8/2020 12:00:00 AM;14460;
7/7/2020 12:00:00 AM;14456;
7/6/2020 12:00:00 AM;14547;
7/3/2020 12:00:00 AM;14566;
7/2/2020 12:00:00 AM;14516;
7/1/2020 12:00:00 AM;14341;
6/30/2020 12:00:00 AM;14302;
6/29/2020 12:00:00 AM;14369;
6/26/2020 12:00:00 AM;14239;
6/25/2020 12:00:00 AM;14231;
6/24/2020 12:00:00 AM;14160;
6/23/2020 12:00:00 AM;14265;
6/22/2020 12:00:00 AM;14209;
6/19/2020 12:00:00 AM;14242;
6/18/2020 12:00:00 AM;14186;
6/17/2020 12:00:00 AM;14234;
6/16/2020 12:00:00 AM;14155;
6/15/2020 12:00:00 AM;14228;
6/12/2020 12:00:00 AM;14257;
6/11/2020 12:00:00 AM;14014;
6/10/2020 12:00:00 AM;14083;
6/9/2020 12:00:00 AM;13973;
6/8/2020 12:00:00 AM;13956;
6/5/2020 12:00:00 AM;14100;
6/4/2020 12:00:00 AM;14165;
6/3/2020 12:00:00 AM;14245;
6/2/2020 12:00:00 AM;14502;
5/29/2020 12:00:00 AM;14733;
5/28/2020 12:00:00 AM;14769;
5/27/2020 12:00:00 AM;14761;
5/26/2020 12:00:00 AM;14774;
5/20/2020 12:00:00 AM;14785;
5/19/2020 12:00:00 AM;14823;
5/18/2020 12:00:00 AM;14885;
5/15/2020 12:00:00 AM;14909;
5/14/2020 12:00:00 AM;14946;
5/13/2020 12:00:00 AM;14887;
5/12/2020 12:00:00 AM;14978;
5/11/2020 12:00:00 AM;14936;
5/8/2020 12:00:00 AM;15009;
5/6/2020 12:00:00 AM;15127;
5/5/2020 12:00:00 AM;15104;
5/4/2020 12:00:00 AM;15073;
4/30/2020 12:00:00 AM;15157;
4/29/2020 12:00:00 AM;15415;
4/28/2020 12:00:00 AM;15488;
4/27/2020 12:00:00 AM;15591;
4/24/2020 12:00:00 AM;15553;
4/23/2020 12:00:00 AM;15630;
4/22/2020 12:00:00 AM;15567;
4/21/2020 12:00:00 AM;15643;
4/20/2020 12:00:00 AM;15543;
4/17/2020 12:00:00 AM;15503;
4/16/2020 12:00:00 AM;15787;
4/15/2020 12:00:00 AM;15707;
4/14/2020 12:00:00 AM;15722;
4/13/2020 12:00:00 AM;15840;
4/9/2020 12:00:00 AM;16241;
4/8/2020 12:00:00 AM;16245;
4/7/2020 12:00:00 AM;16410;
4/6/2020 12:00:00 AM;16556;
4/3/2020 12:00:00 AM;16464;
4/2/2020 12:00:00 AM;16741;
4/1/2020 12:00:00 AM;16413;
3/31/2020 12:00:00 AM;16367;
3/30/2020 12:00:00 AM;16336;
3/27/2020 12:00:00 AM;16230;
3/26/2020 12:00:00 AM;16328;
3/24/2020 12:00:00 AM;16486;
3/23/2020 12:00:00 AM;16608;
3/20/2020 12:00:00 AM;16273;
3/19/2020 12:00:00 AM;15712;
3/18/2020 12:00:00 AM;15223;
3/17/2020 12:00:00 AM;15083;
3/16/2020 12:00:00 AM;14818;
3/13/2020 12:00:00 AM;14815;
3/12/2020 12:00:00 AM;14490;
3/11/2020 12:00:00 AM;14323;
3/10/2020 12:00:00 AM;14411;
3/9/2020 12:00:00 AM;14342;
3/6/2020 12:00:00 AM;14267;
3/5/2020 12:00:00 AM;14168;
3/4/2020 12:00:00 AM;14171;
3/3/2020 12:00:00 AM;14222;
